Respondent ID,Collector ID,Start Date,End Date,IP Address,Program Country:,Program Duration:,If an alternate duration please specify:,Program Start Month:,Program Start Year:,May we use quotes from your responses for WorldTeach publicity?,"If we use these quotes, may we use your name in addition to the program?","As referenced in the WorldTeach media waiver and social media training, WorldTeach relies on your stories to communicate our mission and continue building off your efforts in your communities year after year. Please share the web address of your blog/photo/YouTube site here for this purpose.",I would describe myself as: Resourceful,I would describe myself as: Patient,I would describe myself as: Culturally Competent,I would describe myself as: Adaptable,I would describe myself as: Emotionally Intelligent,I would describe myself as: Resilient,What programs besides WorldTeach did you consider?,WorldTeach's costs were a factor in my choice,WorldTeach's reputation was a factor in my choice,The application process was clear,I received quality information during the application process,The admissions process was professional,During the admissions process WorldTeach had adequate communication,Additional Comments on the application process:,The following resources were useful to me prior to departure: Journey to WorldTeach,The following resources were useful to me prior to departure: WorldTeach Know Before You Go Web Page,The following resources were useful to me prior to departure: WorldTeach Fundraising Guide,The following resources were useful to me prior to departure: Additional comments on pre-departure literature,Did you sign up for the WorldTeach TEFL Certification?,What had the most impact on deciding about obtaining your TEFL certification:,I am satisfied with the support I received from WorldTeach prior to departure.,Additional comments on overall pre-departure support:,What could the U.S. office have done to better prepare you prior to departure?,Please comment on your accommodation during Orientation: It was convenient.,Please comment on your accommodation during Orientation: I felt comfortable and safe.,Please comment on your accommodation during Orientation: I would recommend using it for future groups.,Please comment on your accommodation during Orientation: Any other feedback on accommodation?,Please rate the following aspects of Orientation: Language training was beneficial,Please rate the following aspects of Orientation: Cross-cultural training was beneficial,Please rate the following aspects of Orientation: Group team building was beneficial,Please rate the following aspects of Orientation: Group and individual reflection activities were beneficial,I am satisfied with the support I received during Orientation,What were the overall highlights of Orientation?,Please rate your field staff on the following: Addressed group needs well - Strongly Disagree,Please rate your field staff on the following: Addressed group needs well - Disagree,Please rate your field staff on the following: Addressed group needs well - Agree,Please rate your field staff on the following: Addressed group needs well - Strongly Agree,"Combined: Please rate your field staff on the following: Addressed group needs well
",Please rate your field staff on the following: Encouraged group cohesiveness well - Strongly Disagree,Please rate your field staff on the following: Encouraged group cohesiveness well - Disagree,Please rate your field staff on the following: Encouraged group cohesiveness well - Agree,Please rate your field staff on the following: Encouraged group cohesiveness well - Strongly Agree,"Combined: Please rate your field staff on the following: Encouraged group cohesiveness well
",Please rate your field staff on the following: Was sensitive to individual concerns - Strongly Disagree,Please rate your field staff on the following: Was sensitive to individual concerns - Disagree,Please rate your field staff on the following: Was sensitive to individual concerns - Agree,Please rate your field staff on the following: Was sensitive to individual concerns - Strongly Agree,"Combined: Please rate your field staff on the following: Was sensitive to individual concerns
",Please rate your field staff on the following: Was accessible for individual questions - Strongly Disagree,Please rate your field staff on the following: Was accessible for individual questions - Disagree,Please rate your field staff on the following: Was accessible for individual questions - Agree,Please rate your field staff on the following: Was accessible for individual questions - Strongly Agree,"Combined: Please rate your field staff on the following: Was accessible for individual questions
",Please rate your field staff on the following: Encouraged/was open to feedback - Strongly Disagree,Please rate your field staff on the following: Encouraged/was open to feedback - Disagree,Please rate your field staff on the following:Encouraged/was open to feedback - Agree,Please rate your field staff on the following: Encouraged/was open to feedback - Strongly Agree,"Combined: Please rate your field staff on the following: Encouraged/was open to feedback
",Please rate your field staff on the following: Was knowledgeable about country/culture - Strongly Disagree,Please rate your field staff on the following: Was knowledgeable about country/culture - Disagree,Please rate your field staff on the following: Was knowledgeable about country/culture - Agree,Please rate your field staff on the following: Was knowledgeable about country/culture - Strongly Agree,"Combined: Please rate your field staff on the following: Was knowledgeable about country/culture
",Please rate your field staff on the following: Was knowledgeable about training topics - Strongly Disagree,Please rate your field staff on the following: Was knowledgeable about training topics - Disagree,Please rate your field staff on the following: Was knowledgeable about training topics - Agree,Please rate your field staff on the following: Was knowledgeable about training topics - Strongly Agree,"Combined: Please rate your field staff on the following: Was knowledgeable about training topics
",Please rate your field staff on the following: Gave clear and effective presentations - Strongly Disagree,Please rate your field staff on the following: Gave clear and effective presentations - Disagree,Please rate your field staff on the following: Gave clear and effective presentations - Agree,Please rate your field staff on the following: Gave clear and effective presentations - Strongly Agree,Combined: Please rate your field staff on the following: Gave clear and effective presentations,Please rate your field staff on the following: Was well-organized - Strongly Disagree,Please rate your field staff on the following: Was well-organized - Disagree,Please rate your field staff on the following: Was well-organized - Agree,Please rate your field staff on the following: Was well-organized - Strongly Agree,"Combined: Please rate your field staff on the following: Was well-organized
",Please rate your field staff on the following: Was approachable - Strongly Disagree,Please rate your field staff on the following: Was approachable - Disagree,Please rate your field staff on the following: Was approachable - Agree,Please rate your field staff on the following: Was approachable - Strongly Agree,Combined: Please rate your field staff on the following: Was approachable,Do you have another member of WorldTeach in-country field staff for whom to provide feedback?,Please rate your field staff on the following:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5424142896,98249538,9/6/2017 21:54,9/6/2017 22:05,206.80.31.55,American Samoa,Year,,August,2017,Yes,Name and Program,Instagram aubriahnmichelle,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Namibia,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I am beyond happy with WorldTeach, the communication and support the program gives is amazing. ",Agree,Agree,Agree,I was and still am a bit confused about the refunding of the money that was donated by my extended family. ,No,,Strongly Agree,I had so many questions before coming and everyone I emailed responded very quickly and was very helpful.,WorldTeach did an amazing job making sure that I was prepared for my trip. ,Agree,Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,"Our program director is wonderful, Shivaun does a great job at checking on us and making sure that was are all okay. ",,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423572536,98270216,9/5/2017 21:37,9/5/2017 22:10,104.237.90.47,China,Year,,August,2017,Yes,Program Only,,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Marshall Islands & Ecuador,Strongly Agree,Agree,Agree,Agree,Agree,Agree,I appreciated how quick the decision process was!  ,N/A,N/A,Disagree,,Yes,Required for the China fellowship...,Agree,"Lots of visa confusion, but it was understandable. It was very nerve-wracking receiving my visa only four days before I was supposed to leave for China. ",Nothing differently I can think of. ,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Disagree,Strongly Disagree,Agree,Practicum! ,,,Agree,,Agree,,,Agree,,Agree,,,,Strongly Agree,Strongly Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5422069657,98270216,9/1/2017 21:47,9/1/2017 23:25,104.237.90.23,China,Year,,August,2017,Yes,Name and Program,,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Peace Corps,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,The application process for me was quite simple and smooth. If I had any questions what so ever I emailed the admissions office and received a prompt reply. ,Agree,Agree,N/A,NA,Yes,I thought the TEFL certification would be useful when I returned to the US so I can continue to teach in this capacity.,Strongly Disagree,"Any questions I had, no matter how big or small, were answered in a clear concise manner and the turnaround was very quick. I am very pleased with the service I received prior to departure. ",I think having videos available of the various locations of the schools showing normal everyday life would help us a lot or at least me so I'd know what to expect.,Agree,Agree,Agree,"Even though we had small things like the toilet leaking, it was minute compared to the overall accommodations. ",Agree,Agree,Agree,Agree,Strongly Agree,"Apart from learning about Health and Safety, Culture, Classroom Management etc., we also had speakers who were foreign English teachers. The gave us a good insight on what teaching English to Chinese students was like and what to expect, they also provided us with good tips. However; the overall highlight for me was practicum. I was face to face with the students and teaching. I got to see what worked and what didn't. It was exciting and eye opening. ",,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421697738,98249538,9/1/2017 3:08,9/1/2017 3:15,198.52.29.79,American Samoa,Year,,August,2017,Yes,Name and Program,,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,,No,,Agree,,Explain what was available at stores on the main island ,Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Creating and executing a lesson plan in front of peers ,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421671198,98249538,9/1/2017 1:14,9/1/2017 1:15,206.80.29.40,American Samoa,Year,,July,2017,Yes,Name and Program,,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Peace Corps,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421651758,98270216,8/31/2017 23:31,8/31/2017 23:47,104.237.90.177,China,Year,,August,2017,Yes,Name and Program,https://www.instagram.com/dts913/,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Peace Corps,Disagree,Disagree,Agree,Agree,Agree,Agree,,N/A,N/A,N/A,,Yes,TEFL after WT year in China,Agree,The materials sent in the mail were helpful! Especially the dictionary...,"Recommendations for certain electronics (VGA cable, laptop/VGA/HDMI converter) or even explaining that macs are not a thing in China classrooms",Agree,Agree,Agree,"It doesn't matter the hotel room, it's hard to live out of a bag for 3 weeks. The hotel was fine and effective for what we needed it to be. If the price is fair, I'd suggest booking it again in future years. There probably aren't too many other convenient options either. ",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Practicum was extremely rewarding and a great prep for facing a thousand students on our own. Chinese class! Laoshi Jessica was a phenominal resource. Group dinners were a highlight (we all became decently close by the end). Christina and Jay were wonderful resources that made orientation go as swimmingly as possible. ,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421629688,98249538,8/31/2017 21:30,8/31/2017 21:46,206.80.31.55,American Samoa,Year,,August,2017,Yes,Name and Program,http://jaynainamericansamoa.blogspot.com/2017/08/the-thing-you-have-all-been-eating-for.html,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,N/A,The packing list was very out of date. There are many thing we were told we wouldn't be able to get here that we can get with no problems,No,,Agree,,Departure day was hard to find other world teach travelers,Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,Agree,Strongly Agree,"Getting to hear from volunteers who have taught here in the past (Abby, Anna, and Garret)",,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421504016,98249538,8/31/2017 14:42,8/31/2017 14:55,198.52.28.99,American Samoa,Year,,August,2017,Yes,Program Only,,Agree,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Teach for Thailand ,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,,Agree,Disagree,N/A,,No,,Agree,I agree it was enough support after coming to American Samoa and realizing the DOE was just behind on certain things it wasn't WorldTeach ,Provided more information on living situation and costs,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,Agree,Strongly Agree,The sessions on lesson planning and all of the cultural sites we were taken too. Especially the TOA senior center and Umu,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421171845,98270216,8/31/2017 3:25,8/31/2017 3:31,185.92.26.2,China,Year,,August,2017,Yes,Program Only,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,,N/A,N/A,N/A,,Yes,,Agree,,"the communication during the difficult visa process was good, perhaps more detailed information on what they needed from us would have been helpful ",Strongly Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Orientation was a good mix of fun and work. We got a good handle on what life in China is like ,,,,Strongly Agree,Strongly Agree,,,Agree,,Agree,,,Agree,,Agree,,,,Strongly Agree,Strongly Agree,,,Agree,,Agree,,,,Strongly Agree,Strongly Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421121757,98270216,8/31/2017 0:09,8/31/2017 0:19,104.218.54.61,China,Year,,August,2017,Yes,Program Only,Have not yet posted.,Agree,Agree,Agree,Agree,Agree,Agree,Americorps and Peacecorps,Agree,Strongly Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,,Yes,Returning back to the US to teach full time or if I decide to travel elsewhere after my year with WT,Agree,,I am not sure,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,"My roommate and making close bonds with my cohort. Getting dinner together, exploring the city of Changsha, and getting massages! ",,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421111573,98270216,8/30/2017 23:19,8/30/2017 23:29,138.68.46.32,China,Year,,August,2017,Yes,Name and Program,,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Ameson Year in China ,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,,Yes,,Strongly Agree,"Heather was so helpful and patient which lesson a lot of my worries, and this is  speaking from my own interactions wth Heather as well as my cohort. ",More warnings about how last minute the Visa might arrive,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,The last day was very fun. I loved practicing becusee it gave me enough confidence to believe that I can actually be a teacher for my future Chinese students. ,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5420540848,98249538,8/29/2017 22:45,8/29/2017 22:59,67.218.60.177,American Samoa,Year,,August,2017,Yes,Program Only,no blog/photo/YouTube site,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Marshall Islands,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Disagree,"I did not fundraise, and therefore the guide was not useful. ",No,,Strongly Agree,,"I feel that the U.S. office prepared me very well, but I wish I was better informed about the resources that would be available to me during my stay in Samoa. I heavily overpacked on toiletries and other supplies such as sunscreen and bug spray. There are many stores that carry these items on island. ",Strongly Agree,Agree,Strongly Agree,"As compared to what I heard about previous orientation accommodations, this year was a huge improvement. I was pleased with my living situation during orientation. ",Agree,Strongly Agree,Agree,Agree,Strongly Agree,Receiving help from Shivaun was very helpful for adapting to the culture. Exploring the island has been amazing. ,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419963749,98270216,8/28/2017 22:15,8/28/2017 22:48,175.9.183.100,China,Year,,August,2017,Yes,Name and Program,N/A,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Teaching residency programs in the states,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Communication was always excellent, you all would get back to me right away and answer any questions I had and gave me people to contact that were here already.",Agree,Agree,Disagree,,Yes,"I want to try teaching, and if I like it I figured I might as well go ahead and get certified, plus it was free. ",Strongly Agree,"Heather, always got back to me ASAP, she even worked with my mom when I was at work in another state to get the necessary documents. ","I did feel like I was rushed at trying to get through all of the TEFL chapters, maybe handing those out sooner. ",Strongly Agree,Strongly Agree,Strongly Agree,The hotel was close to the school. ,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,"I liked getting to know everyone, and that Jay/Christina had optional stuff to do most of the free times so that we could hangout with people or explore the city/culture. ",,,Agree,,Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419155777,98270216,8/27/2017 0:07,8/27/2017 0:12,27.100.20.176,China,Year,,August,2017,No,Program Only,,Agree,Agree,Agree,Agree,Disagree,Agree,,Agree,Disagree,Agree,Disagree,Agree,Agree,,Strongly Disagree,Strongly Disagree,Strongly Disagree,,Yes,,Agree,,Not have a webinar.,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,Agree,Agree,The feeling of camaraderie people developed during practicum.,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419145783,98270216,8/26/2017 22:43,8/26/2017 23:17,104.237.90.158,China,Year,,August,2017,Yes,Program Only,,Agree,Agree,Agree,Disagree,Agree,Agree,Peace Corps,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,N/A,N/A,,Yes,It was necessary for the program.,Agree,,Provided information on how to get a diploma from a foreign country authenticated.,Strongly Agree,Strongly Agree,Strongly Agree,"lack of access to a fridge made it inconvenient for staying in long-term, but I don't know if hotel options with fridges exist within the area/price range",Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Practicum was really rewarding, and great experience. Although the week of practicum was exhausting, getting to know a class of students in a lower-risk, lower-commitment environment was extremely helpful for inexperienced teachers like me.",,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,Agree,,Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419103653,98270216,8/26/2017 17:48,8/26/2017 17:59,104.237.90.217,China,Year,,August,2017,Yes,Name and Program,NA,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,I also enjoyed the fiction book River Town prior to leaving.,No,,Agree,,Possibly provided some assistance in flights and/or scheduling. Several fellows had significant layovers that were challenging.,Agree,Strongly Agree,Agree,"Other than what I assume are typical issues in China (leaky western toilets, weird odors in the hotel when people eat strange fruit) the hotel was fine.",Strongly Agree,Agree,Agree,Agree,Strongly Agree,"I really enjoyed the dinners and other free choice activities, I thought they were well chosen for a variety of likes within our group.",,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,,Strongly Agree,Strongly Agree,,,Agree,,Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418965389,98270216,8/26/2017 7:46,8/26/2017 7:53,104.237.91.176,China,Year,,August,2017,Yes,Name and Program,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,TFA,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,,No,,Strongly Agree,,Nothing! Perfect for me.,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Meeting all of the fellows and practicum were all very eye opening experiences!,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418832644,98270216,8/25/2017 18:31,8/25/2017 18:41,58.20.40.49,China,Year,,August,2017,Yes,Program Only,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,N/A,,Yes,,Strongly Agree,,The office was a great resource and support for me prior to departure!,Agree,Agree,Agree,,Disagree,Disagree,Agree,Agree,Agree,"Practicing during orientation served as the overall highlight of orientation. Utilizing the skills I learned throughout the first 2 weeks of training, I found myself much more prepared to teach than when I arrived. ",,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,Strongly Agree,AgreeStrongly Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,Agree,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418794533,98249538,8/25/2017 16:00,8/25/2017 16:07,206.80.30.79,American Samoa,Year,,July,2017,Yes,Name and Program,Ehummer2017.wordpress.com,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,,Agree,Agree,Agree,,No,,Agree,,Suggested within the packing list that you should bring a projector because you will most definitely only be teaching with a whiteboard. ,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Shivaun was a blessing to have during orientation. I don't know what I would of done without her during the first few weeks on island. ,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418780918,98249538,8/25/2017 15:18,8/25/2017 15:41,206.80.30.79,American Samoa,Year,,August,2017,Yes,Name and Program,Excusemyamerican.weebly.com,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,PeaceCorps Fulbright,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,One of the main reasons I chose WorldTeach was because all of my interactions were pleasant and my questions were answered promptly. ,Strongly Agree,Strongly Agree,N/A,It scared me a little bit but was nice because it was upfront about everything. It showed how bad it could be not how it necessarily would be. ,No,,Strongly Agree,I felt supported throughout the whole process,I thought I was pretty well prepared. The packing lists were especially helpful. ,Strongly Agree,Strongly Agree,Strongly Agree,Way better than years past having to stay in the high school,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Shivaun. She was wonderful. We got to talk to everyone I could possibly think of for in country support. We learned all the cultural dos and donts. I feel comfortable being myself in public ,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,Strongly Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
